,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scheme 1,Scheme 2,JOB_ID,ACCOUNT_ITEM_ID(Cont No.),Policy_No,Prefix,SITE_ADDRESS_1,SITE_ADDRESS_2,SITE_ADDRESS_3,SITE_ADDRESS_4(Post Code),CONTRACTOR,WORK_TYPE_1,WORK_TYPE_2,WORK_TYPE_3,CONTRACT_PRICE,Excess,Excess value,CODE1(rates),CODE2(rates),COMPLETION_DATE,Orig Pol Start Date,DEPOSIT_PAID_DATE,GUARANTEE_TERM_1,Commision,PAYMENT_MADE,IPT/TAX,IPTPLUSPAYMENT,NET_PREMIUM,MONTH_OF_COMPLETION,LOCATION,Type,No of Policies,Bord Month,Reserve Pot,Actuarial Split,Month of Account,Bord Name,Customer Surname,Unique identifier,Actuarial Adjustment,Claims Paid(Y or N),Claim Amount
Global Home Warranties,GHW NI,Week 2,,NINZ1006140044143,GHW,1,"515 Loughshore Road, Legg, Belleek, Enniskillen ",,BT93 3BP,Paul Dyer,New Build,,,112500,N,,,,01/06/2014,,,120,,,30.38,,506.25,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/06/2014,,,2014GHW100906,,,
Global Home Warranties,GHW NI,Week 2,,NINZ1006140044144,GHW,2,"515 Loughshore Road, Legg, Belleek, Enniskillen ",,BT93 3BP,Paul Dyer,New Build,,,112500,N,,,,01/06/2014,,,120,,,30.38,,506.25,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/06/2014,,,2014GHW100907,,,
Global Home Warranties,GHW England,Week 2,,ENNZ10061400333,GHW,1,"Arthington Gas House, Station Road",,LS21 1NN,Nicholas Hood,New Build,,,150000,N,,,,01/06/2014,,,120,,,40.5,,675,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/06/2014,,,2014GHW100908,,,
Global Home Warranties,GHW England,Week 3,,ENNZ10061400365,GHW,8,Rathgar Close. Finchley,,N3 1UA,8RCL Ltd,New Build,,,480000,N,,,,17/06/2014,17/06/2014,,120,,,129.6,,2160,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100909,,,
Global Home Warranties,GHW England,Week 3,,ENNZ10061400366,GHW,10,Cross Slack,,DN17 4LY,Alison Schofield ,New Build,,,60000,N,,,,01/06/2014,,,120,,,16.2,,270,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100910,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400384,GHW,17,"Whitesmiths, 37 Crosby Road",,SE1 3YD,Peak Construction ,New Build,,,450000,N,,,,01/06/2014,,,120,,,121.5,,2025,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100911,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400385,GHW,1,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100912,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400386,GHW,2,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100913,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400387,GHW,3,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100914,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400388,GHW,4,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100915,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400389,GHW,5,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100916,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400390,GHW,6,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100917,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400391,GHW,7,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100918,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400392,GHW,8,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100919,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400393,GHW,9,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100920,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400394,GHW,10,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100921,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400395,GHW,11,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100922,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400396,GHW,12,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100923,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400397,GHW,13,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100924,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400398,GHW,14,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100925,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400399,GHW,15,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100926,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400400,GHW,16,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100927,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400401,GHW,17,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100928,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400402,GHW,18,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100929,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400403,GHW,19,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100930,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400404,GHW,20,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100931,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400405,GHW,21,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100932,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400406,GHW,22,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100933,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400407,GHW,Plot 23,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100934,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400408,GHW,Plot 24,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100935,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10061400409,GHW,Plot 25,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100936,,,
Global Home Warranties,GHW England,Week 4,,ENNZ10071400417,GHW,Plot 26,Kensington High Street,,W8 6SU,Clarke Design & Build,New Build,,,141057.69,N,,,,01/06/2014,,,120,,,37.24,,620.65,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100937,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1006140044143,GHW,Plot 1,"515 Loughshore Road, Legg, Belleek, Enniskillen ",,BT93 3BP,Paul Dyer,New Build,,,112500,N,,,,01/06/2014,,,120,,,30.38,,506.25,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100938,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1006140044144,GHW,Plot 2,"515 Loughshore Road, Legg, Belleek, Enniskillen ",,BT93 3BP,Paul Dyer,New Build,,,112500,N,,,,01/06/2014,,,120,,,30.38,,506.25,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100939,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1006140044150,GHW,Plot 2,"College Manor, Portadown",,BT63 5UB,LRK Building & Joinery,New Build,,,55000,N,,,,01/06/2014,,,120,,,11.55,,192.5,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100940,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1006140044151,GHW,Plot 3,"College Manor, Portadown",,BT63 5UB,LRK Building & Joinery,New Build,,,55000,N,,,,01/06/2014,,,120,,,11.55,,192.5,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100941,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1006140044148,GHW,Plot 5,"Edenkennedy Way, Newry Street, Markethill",,BT60 1TP,102 Eglinton Avenue,New Build,,,45000,N,,,,01/06/2014,,,120,,,9.45,,157.5,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100942,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1006140044149,GHW,Plot 6,"Edenkennedy Way, Newry Street, Markethill",,BT60 1TP,102 Eglinton Avenue,New Build,,,45000,N,,,,01/06/2014,,,120,,,9.45,,157.5,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100943,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1006140044114,GHW,Plot 37,"Seven Springs, Larne",,BT40,Beechview Develpments Ltd,New Build,,,48480,N,,,,01/06/2014,,,120,,,10.18,,169.68,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100944,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1006140044025,GHW,Plot 24,"Bowens Meadows, Bowens Lane, Lurgan",,BT66 7GA,Mearne Construction Ltd,New Build,,,55000,N,,,,01/06/2014,,,120,,,16.5,,275,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100945,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1005140044095,GHW,Plot 27,"Bowens Meadows, Bowens Lane, Lurgan",,BT66 7GA,Mearne Construction Ltd,New Build,,,55000,N,,,,01/06/2014,,,120,,,11.55,,192.5,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100946,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1006140044145,GHW,Plot 25,"Bowens Meadows, Bowens Lane, Lurgan",,BT66 7GA,Mearne Construction Ltd,New Build,,,55000,N,,,,01/06/2014,,,120,,,11.55,,192.5,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100947,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1006140044146,GHW,Plot 33,"Bowens Meadows, Bowens Lane, Lurgan",,BT66 7GA,Mearne Construction Ltd,New Build,,,55000,N,,,,01/06/2014,,,120,,,11.55,,192.5,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100948,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1006140044147,GHW,Plot 37,"Bowens Meadows, Bowens Lane, Lurgan",,BT66 7GA,Mearne Construction Ltd,New Build,,,55000,N,,,,01/06/2014,,,120,,,11.55,,192.5,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100949,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1006140044154,GHW,Plot 141,"Harbour Road, Kilkeel",,BT34 4AU,AH Nicholson,New Build,,,100000,N,,,,01/06/2014,,,120,,,21,,350,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100950,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140044159,GHW,Plot 1,"Knockview Drive, Tandragee",,BT62,David Jameson Roofing Services,New Build,,,67500,N,,,,01/06/2014,,,120,,,14.18,,236.25,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100951,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140044160,GHW,Plot 2,"Knockview Drive, Tandragee",,BT62,David Jameson Roofing Services,New Build,,,47250,N,,,,01/06/2014,,,120,,,9.92,,165.38,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100952,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140044161,GHW,Plot 3,"Knockview Drive, Tandragee",,BT62,David Jameson Roofing Services,New Build,,,47250,N,,,,01/06/2014,,,120,,,9.92,,165.38,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100953,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140044162,GHW,Plot 4,"Knockview Drive, Tandragee",,BT62,David Jameson Roofing Services,New Build,,,47250,N,,,,01/06/2014,,,120,,,9.92,,165.38,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100954,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140044163,GHW,Plot 5,"Knockview Drive, Tandragee",,BT62,David Jameson Roofing Services,New Build,,,47250,N,,,,01/06/2014,,,120,,,9.92,,165.38,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100955,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140044152,GHW,Plot 2a,"Massey Park, Belfast",,BT4 2JX,DB Building Contracts Ltd,New Build,,,103200,N,,,,01/06/2014,,,120,,,21.67,,361.2,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100956,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140044153,GHW,Plot 2b,"Massey Park, Belfast",,BT4 2JX,DB Building Contracts Ltd,New Build,,,103200,N,,,,01/06/2014,,,120,,,21.67,,361.2,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100957,,,
Global Home Warranties,GHW NI,Week 4,,"NINZ1006140044142
",GHW,11 Postal 16,"Old Turn Court, Carrickfergus",,BT38 7EH,Beechview Developments Ltd,New Build,,,50352,N,,,,01/06/2014,,,120,,,10.57,,176.23,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100958,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140044155,GHW,Plot 6,"Lynden Gate, Portadown",,BT63 5YH,MCC Property Construction Ltd,New Build,,,65000,N,,,,01/06/2014,,,120,,,13.65,,227.5,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100959,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140044156,GHW,Plot 7,"Lynden Gate, Portadown",,BT63 5YH,MCC Property Construction Ltd,New Build,,,65000,N,,,,01/06/2014,,,120,,,13.65,,227.5,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100960,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140044157,GHW,Plot 8,"Lynden Gate, Portadown",,BT63 5YH,MCC Property Construction Ltd,New Build,,,65000,N,,,,01/06/2014,,,120,,,13.65,,227.5,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100961,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140044158,GHW,Plot 9,"Lynden Gate, Portadown",,BT63 5YH,MCC Property Construction Ltd,New Build,,,65000,N,,,,01/06/2014,,,120,,,13.65,,227.5,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100962,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140044167,GHW,Plot 1,"Loup Road, Moneymore, Magherafelt",,BT45,CJ McVeigh ,New Build,,,55000,N,,,,01/06/2014,,,120,,,13.2,,220,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100963,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140043863,GHW,Plot 10a,"Doolargy Road, Aughnacloy",,BT69 6DZ,WG Neill ,New Build,,,80000,N,,,,01/06/2014,,,120,,,16.8,,280,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100964,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140043864,GHW,Plot 1,"Adj to 261 Tandragee Road, Portadown",,BT62,WG Neill ,New Build,,,130000,N,,,,01/06/2014,,,120,,,27.3,,455,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100965,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140044164,GHW,Plot 39,"Carnwood, Brookeborough Road, Lisnaskea",,BT92 0LE,HIC Properties Ltd,New Build,,,85000,N,,,,01/06/2014,,,120,,,17.85,,297.5,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100966,,,
Global Home Warranties,GHW NI,Week 4,,NINZ1006140044165,GHW,Plot 40,"Carnwood, Brookeborough Road, Lisnaskea",,BT92 0LE,HIC Properties Ltd,New Build,,,85000,N,,,,01/06/2014,,,120,,,17.85,,297.5,01/06/2014,,Policy,1,01/06/2014,GHW,GHW,01/07/2014,,,2014GHW100967,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044168,GHW,Plot 67,"(Phase 4) Hartley Hall, Shorelands, Shore Road, Greenisland",,BT38 8ZR,DB Building Contracts Ltd,New Build,,,72948.7,N,,,,01/07/2014,,,120,,,15.32,,255.32,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100968,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044169,GHW,Plot 68,"(Phase 4) Hartley Hall, Shorelands, Shore Road, Greenisland",,BT38 8ZR,DB Building Contracts Ltd,New Build,,,72948.7,N,,,,01/07/2014,,,120,,,15.32,,255.32,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100969,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044170,GHW,Plot 69,"(Phase 4) Hartley Hall, Shorelands, Shore Road, Greenisland",,BT38 8ZR,DB Building Contracts Ltd,New Build,,,65714.6,N,,,,01/07/2014,,,120,,,13.8,,230,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100970,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044171,GHW,Plot 70,"(Phase 4) Hartley Hall, Shorelands, Shore Road, Greenisland",,BT38 8ZR,DB Building Contracts Ltd,New Build,,,65714.6,N,,,,01/07/2014,,,120,,,13.8,,230,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100971,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044172,GHW,Plot 72,"(Phase 4) Hartley Hall, Shorelands, Shore Road, Greenisland",,BT38 8ZR,DB Building Contracts Ltd,New Build,,,63189,N,,,,01/07/2014,,,120,,,13.27,,221.16,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100972,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044173,GHW,Plot 73,"(Phase 4) Hartley Hall, Shorelands, Shore Road, Greenisland",,BT38 8ZR,DB Building Contracts Ltd,New Build,,,63189,N,,,,01/07/2014,,,120,,,13.27,,221.16,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100973,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044174,GHW,Plot 74,"(Phase 4) Hartley Hall, Shorelands, Shore Road, Greenisland",,BT38 8ZR,DB Building Contracts Ltd,New Build,,,92552.4,N,,,,01/07/2014,,,120,,,19.44,,323.93,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100974,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044175,GHW,Plot 96,"(Phase 4) Hartley Hall, Shorelands, Shore Road, Greenisland",,BT38 8ZR,DB Building Contracts Ltd,New Build,,,63189,N,,,,01/07/2014,,,120,,,13.27,,221.16,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100975,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044176,GHW,Plot 97,"(Phase 4) Hartley Hall, Shorelands, Shore Road, Greenisland",,BT38 8ZR,DB Building Contracts Ltd,New Build,,,63189,N,,,,01/07/2014,,,120,,,13.27,,221.16,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100976,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044177,GHW,Plot 98,"(Phase 4) Hartley Hall, Shorelands, Shore Road, Greenisland",,BT38 8ZR,DB Building Contracts Ltd,New Build,,,58900,N,,,,01/07/2014,,,120,,,12.37,,206.15,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100977,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044178,GHW,Plot 99,"(Phase 4) Hartley Hall, Shorelands, Shore Road, Greenisland",,BT38 8ZR,DB Building Contracts Ltd,New Build,,,58900,N,,,,01/07/2014,,,120,,,12.37,,206.15,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100978,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044182,GHW,Plot 1,Donegal Park Avenue,,BT15 4EU,Matheson Contracts LLP,New Build,,,74312.64,N,,,,01/07/2014,,,120,,,15.61,,260.09,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100979,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044183,GHW,Plot 2,Donegal Park Avenue,,BT15 4EU,Matheson Contracts LLP,New Build,,,69627.84,N,,,,01/07/2014,,,120,,,14.62,,243.7,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100980,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044184,GHW,Plot 3,Donegal Park Avenue,,BT15 4EU,Matheson Contracts LLP,New Build,,,69627.84,N,,,,01/07/2014,,,120,,,14.62,,243.7,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100981,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044185,GHW,Plot 4,Donegal Park Avenue,,BT15 4EU,Matheson Contracts LLP,New Build,,,75483.84,N,,,,01/07/2014,,,120,,,15.85,,264.19,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100982,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044186,GHW,Plot 5,Donegal Park Avenue,,BT15 4EU,Matheson Contracts LLP,New Build,,,45676.8,N,,,,01/07/2014,,,120,,,9.59,,159.87,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100983,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044187,GHW,Plot 6,Donegal Park Avenue,,BT15 4EU,Matheson Contracts LLP,New Build,,,45676.8,N,,,,01/07/2014,,,120,,,9.59,,159.87,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100984,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044188,GHW,Plot 7,Donegal Park Avenue,,BT15 4EU,Matheson Contracts LLP,New Build,,,70740.48,N,,,,01/07/2014,,,120,,,14.86,,247.59,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100985,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044179,GHW,Plot 19,"Church View, Drumsurn Road, Limavady",,BT47 4DQ,Devine Homes Ltd,New Build,,,70000,N,,,,01/07/2014,,,120,,,14.7,,245,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100986,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044180,GHW,Plot 20,"Church View, Drumsurn Road, Limavady",,BT47 4DQ,Devine Homes Ltd,New Build,,,63000,N,,,,01/07/2014,,,120,,,13.23,,220.5,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100987,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1007140044181,GHW,Plot 21,"Church View, Drumsurn Road, Limavady",,BT47 4DQ,Devine Homes Ltd,New Build,,,63000,N,,,,01/07/2014,,,120,,,13.23,,220.5,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100988,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1003140043897,GHW,Plot 34,"Seven Springs, Larne",,BT40,Beechview Developments Ltd,New Build,,,49000,N,,,,01/07/2014,,,120,,,10.29,,171.5,01/07/2014,,Policy,1,01/07/2014,GHW,GHW,01/07/2014,,,2014GHW100989,,,
